ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	类型	描述	JSON名称	能否移动	是否有音响	是否能装备	能否交互	视距等级	服务器脚本	ItemJSON名称	联机动态属性ID	ChainID	编辑器可用	是否含有动态屏障
77213037	绿黄色直叶子堆	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Common_Plant_Grass_18				5001	19	家园物件								Default_Item			0	
77213038	散的绿黄色叶子堆	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Common_Plant_Grass_19				5001	19	家园物件								Default_Item			0	
77213039	红色色直叶子堆	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Common_Plant_Grass_20				5001	19	家园物件								Default_Item			0	
77213040	散的红色叶子堆	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Common_Plant_Grass_21				5001	19	家园物件								Default_Item			0	
77213041	绿色直叶子堆	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Common_Plant_Grass_22				5001	19	家园物件								Default_Item			0	
77213042	散的绿色叶子堆	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Common_Plant_Grass_23				5001	19	家园物件								Default_Item			0	
77213043	绿色一堆草	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Common_Plant_Grass_24				5001	19	家园物件								Default_Item			0	
77213044	绿黄一堆草	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Common_Plant_Grass_25				5001	19	家园物件								Default_Item			0	
77213045	苍绿一堆草	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Common_Plant_Grass_26				5001	19	家园物件								Default_Item			0	
77213046	绿色两堆草	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Common_Plant_Grass_27				5001	19	家园物件								Default_Item			0	
77213047	黄色两堆草	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Common_Plant_Grass_28				5001	19	家园物件								Default_Item			0	
77213048	圆的草堆	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Common_Plant_Grass_29				5001	19	家园物件								Default_Item			0	
77213049	稍高的绿植	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Common_Plant_Grass_30				5001	19	家园物件								Default_Item			0	
77213050	稍高的茂密绿植	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Common_Plant_Grass_31				5001	19	家园物件								Default_Item			0	
77213051	葡萄篱笆	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Common_Plant_Hedge_01				5001	19	家园物件								Default_Item			0	
77213052	雷樱树	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Common_Plant_Cherrytree_01				5001	19	家园物件								Default_Item			0	
77213053	绿植	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Greenplant_10				5001	19	家园物件								Default_Item			0	
77213054	疑似柳杉其一	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Pt_01				5001	19	家园物件								Default_Item			0	
77213055	疑似柳杉其二	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Pt_02				5001	19	家园物件								Default_Item			0	
77213056	靛青树	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Pt_03				5001	19	家园物件								Default_Item			0	
77213057	古树	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Pt_04				5001	19	家园物件								Default_Item			0	
77213058	樱树其一	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Pt_05				5001	19	家园物件								Default_Item			0	
77213059	樱树其二	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Pt_06				5001	19	家园物件								Default_Item			0	
77213060	樱树其三	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Pt_07				5001	19	家园物件								Default_Item			0	
77213061	枫树其一	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Pt_08				5001	19	家园物件								Default_Item			0	
77213062	枫树其二	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Pt_09				5001	19	家园物件								Default_Item			0	
77213063	枫树其三	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Pt_10				5001	19	家园物件								Default_Item			0	
77213064	稻妻紫树其一	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Pt_11				5001	19	家园物件								Default_Item			0	
77213065	稻妻紫树其二	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Pt_12				5001	19	家园物件								Default_Item			0	
77213066	紫色荧光草	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Grass_01				5001	19	家园物件								Default_Item			0	
77213067	蓝色荧光草	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Grass_02				5001	19	家园物件								Default_Item			0	
77213068	蓝色荧光花	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Grass_03				5001	19	家园物件								Default_Item			0	
77213069	海祇岛草其一	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Grass_04				5001	19	家园物件								Default_Item			0	
77213070	海祇岛草其二	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Grass_05				5001	19	家园物件								Default_Item			0	
77213071	海祇岛草其三	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Grass_06				5001	19	家园物件								Default_Item			0	
77213072	紫阳花团	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Grass_07				5001	19	家园物件	SceneObj_Homeworld_Exterior_Dq_Plant_Grass_07				1			Default_Item			0	
77213073	海祇岛荧光高灌木	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Grass_Island_03				5001	19	家园物件								Default_Item			0	
77213074	海祇岛灌木其一	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Grass_Island_01				5001	19	家园物件								Default_Item			0	
77213075	海祇岛灌木其二	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Grass_Island_02				5001	19	家园物件								Default_Item			0	
77213076	海祇岛荧光花其二	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Flower_Fluorescence_01				5001	19	家园物件								Default_Item			0	
77213077	海祇岛荧光花其三	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Flower_Fluorescence_02				5001	19	家园物件								Default_Item			0	
77213078	发光珊瑚1	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Grass_Coral_EverLit_01				5001	19	家园物件								Default_Item			0	
77213079	发光珊瑚2	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Dq_Plant_Grass_Coral_EverLit_02				5001	19	家园物件								Default_Item			0	
77213080	层岩巨渊树其一	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Cyjy_Plant_Tree_ChasmTree_01				5001	19	家园物件								Default_Item			0	
77213081	层岩巨渊树其二	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Cyjy_Plant_Tree_ChasmTree_02				5001	19	家园物件								Default_Item			0	
77213082	层岩巨渊蘑菇其一	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Cyjy_Plant_Grass_ChasmMushroom_01				5001	19	家园物件								Default_Item			0	
77213083	层岩巨渊蘑菇其二	ART/Others/Homeworld/SceneObject/Plant/SceneObj_Homeworld_Exterior_Cyjy_Plant_Grass_ChasmMushroom_02				5001	19	家园物件								Default_Item			0	
77214001	小型石堆	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_01				5001	19	家园物件								Default_Item			0	
77214002	中型石堆	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_02				5001	19	家园物件								Default_Item			0	
77214003	大块石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_03				5001	19	家园物件								Default_Item			0	
77214004	大一点的花岗岩	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_04				5001	19	家园物件								Default_Item			0	
77214005	圆的黄色石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_05				5001	19	家园物件								Default_Item			0	
77214006	立着的黄色石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_06				5001	19	家园物件								Default_Item			0	
77214007	扁的黄色石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_07				5001	19	家园物件								Default_Item			0	
77214008	小的黄色石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_08				5001	19	家园物件								Default_Item			0	
77214009	聚在一起的黄色石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_09				5001	19	家园物件								Default_Item			0	
77214010	一堆黄色小石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_10				5001	19	家园物件								Default_Item			0	
77214011	零散的黄色小石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_11				5001	19	家园物件								Default_Item			0	
77214012	扁的不明显的黄色石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_12				5001	19	家园物件								Default_Item			0	
77214013	方的黄色石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_13				5001	19	家园物件								Default_Item			0	
77214014	长的黄色石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_14				5001	19	家园物件								Default_Item			0	
77214015	圆的蓝色石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_15				5001	19	家园物件								Default_Item			0	
77214016	长着苔藓的蓝色石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_16				5001	19	家园物件								Default_Item			0	
77214017	扁的蓝色石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_17				5001	19	家园物件								Default_Item			0	
77214018	方的蓝色石头、	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_18				5001	19	家园物件								Default_Item			0	
77214019	菱形的蓝色石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_19				5001	19	家园物件								Default_Item			0	
77214020	发光的尖石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_20				5001	19	家园物件								Default_Item			0	
77214021	发光的黄石头	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Stone_21				5001	19	家园物件								Default_Item			0	
77214022	假山1	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Rockwork_01				5001	19	家园物件								Default_Item			0	
77214023	假山2	ART/Others/Homeworld/SceneObject/Stone/SceneObj_Homeworld_Exterior_Common_Stone_Rockwork_02				5001	19	家园物件								Default_Item			0	
77215001	旅行人的书堆	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Camp_01				5001	19	家园物件								Default_Item				
77215002	木质细围栏	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Bawn_01				5001	19	家园物件								Default_Item			0	
77215003	木质细围栏2	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Bawn_02				5001	19	家园物件								Default_Item			0	
77215004	高木杆	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Pole_01				5001	19	家园物件								Default_Item			0	
77215005	木质简陋棚	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Shed_01				5001	19	家园物件								Default_Item			0	
77215006	一捆木柴	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Match_01				5001	19	家园物件								Default_Item			0	
77215007	有布的木箱	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Woodenbox_01				5001	19	家园物件								Default_Item			0	
77215008	室外点心组件	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Teaset_01				5001	19	家园物件								Default_Item			0	
77215009	旅行者用装	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Package_01				5001	19	家园物件								Default_Item			0	
77215010	城市水池盆	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Basin_01				5001	19	家园物件								Default_Item			0	
77215011	室内陶瓷茶具组合	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Teapot_01				5001	19	家园物件								Default_Item			0	
77215012	池塘	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Pool_01				5001	19	家园物件								Default_Item			0	
77215013	土田	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Field_02				5001	19	家园物件_田	SceneObj_Homeworld_Exterior_Common_Thing_Field_02				1			Default_Item			0	
77215014	土田底座	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_FieldBase_02				5001	19	家园物件_田基座								Default_Item			0	
77215015	花田	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Field_01				5001	19	家园物件_田	SceneObj_Homeworld_Exterior_Common_Thing_Field_01				1			Default_Item			0	
77215016	花田底座	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_FieldBase_01				5001	19	家园物件_田基座								Default_Item			0	
77215017	水田	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Field_03				5001	19	家园物件_田	SceneObj_Homeworld_Exterior_Common_Thing_Field_03				1			Default_Item			0	
77215018	水田底座	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_FieldBase_03				5001	19	家园物件_田基座								Default_Item			0	
77215019	花苗	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Seedling_01				5001	19	家园物件_苗								Default_Item			0	
77215020	水苗	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Seedling_02				5001	19	家园物件_苗								Default_Item			0	
77215021	蘑菇	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Seedling_03				5001	19	家园物件_苗								Default_Item			0	
77215022	传送锚点	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Teleporter_01				5001	19	家园物件_传送锚点	SceneObj_Homeworld_Exterior_Common_Thing_Teleporter_01							Default_Item			0	
77215023	石蹲踞	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Stonesquat_01				5001	19	家园物件								Default_Item			0	
77215024	盆栽	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Pottedplants_01				5001	19	家园物件								Default_Item			0	
77215025	石灯	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Stonelamp_01				5001	19	家园物件								Default_Item			0	
77215026	鱼塘	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Fishpond_01				5001	19	2.1 家园物件	SceneObj_Homeworld_Exterior_Common_Thing_Fishpond_01				1			Default_Item			0	
77215027	自定义花架01	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Prop_Thing_FlowerPot_01				5001	63	家园物件	SceneObj_Homeworld_Exterior_Common_Prop_Thing_FlowerPot_01				1			Default_Item			0	
77215028	自定义花架02	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Prop_Thing_FlowerPot_02				5001	63	家园物件	SceneObj_Homeworld_Exterior_Common_Prop_Thing_FlowerPot_01				1			Default_Item			0	
77215029	自定义花架03	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Prop_Thing_FlowerPot_03				5001	63	家园物件	SceneObj_Homeworld_Exterior_Common_Prop_Thing_FlowerPot_01				1			Default_Item			0	
77215030	通用公告牌	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Dq_Thing_Noticeboard_01				5001	19	家园物件								Default_Item			0	
77215031	稻妻式木桶	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Dq_Thing_Cask_01				5001	19	家园物件								Default_Item			0	
77215032	稻妻式木箱	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Dq_Thing_Box_01				5001	19	家园物件								Default_Item			0	
77215033	温泉石头01	ART/Others/Homeworld/SceneObject/Floor/SceneObj_Homeworld_Exterior_Common_Floor_Full_S_01				5001	19	家园物件								Default_Item			0	
77215034	温泉石头02	ART/Others/Homeworld/SceneObject/Floor/SceneObj_Homeworld_Exterior_Common_Floor_Full_S_02				5001	19	家园物件								Default_Item			0	
77215035	大地砖	ART/Others/Homeworld/SceneObject/Floor/SceneObj_Homeworld_Exterior_Common_Floor_Road_01				5001	19	家园物件								Default_Item			0	
77215036	小地砖转角	ART/Others/Homeworld/SceneObject/Floor/SceneObj_Homeworld_Exterior_Common_Floor_Road_02				5001	19	家园物件								Default_Item			0	
77215037	小地砖	ART/Others/Homeworld/SceneObject/Floor/SceneObj_Homeworld_Exterior_Common_Floor_Road_03				5001	19	家园物件								Default_Item			0	
77215038	石制露天温泉	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Wenquan_01				5001	19	家园物件								Default_Item			0	
77215039	温泉大门	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Wenquanpingfeng_01				5001	19	家园物件								Default_Item			0	
77215040	温泉墙	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Wenquanqiang_01				5001	19	家园物件								Default_Item			0	
77215041	温泉小石头	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Wenquanshitou_01				5001	19	家园物件								Default_Item			0	
77215042	温泉转角墙	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Wenquanzhuanjiao_01				5001	19	家园物件								Default_Item			0	
77215043	温泉大门	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Wenquandamen_01				5001	19	家园物件								Default_Item			0	
77215044	雪人身体A	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Prop_Thing_SnowmanBody_01				5001	63	家园物件	SceneObj_Homeworld_Exterior_Common_Prop_Thing_SnowmanBody_01				1			Default_Item				
77215045	雪人身体B	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Prop_Thing_SnowmanBody_02				5001	63	家园物件	SceneObj_Homeworld_Exterior_Common_Prop_Thing_SnowmanBody_01				1			Default_Item				
77215046	雪人身体C	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Prop_Thing_SnowmanBody_03				5001	63	家园物件	SceneObj_Homeworld_Exterior_Common_Prop_Thing_SnowmanBody_01				1			Default_Item				
77215047	雪人身体D	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Prop_Thing_SnowmanBody_04				5001	63	家园物件	SceneObj_Homeworld_Exterior_Common_Prop_Thing_SnowmanBody_01				1			Default_Item				
77215048	草地板	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Plot_Floor_01				5001	19	家园物件								Default_Item			0	
77215049	狸猫雕像	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Ly_Thing_Prop_PalmcivetStatue_01				5001	19	家园物件								Default_Item			0	
77215054	室外炉灶	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Md_Thing_Prop_Stoves_01				5001	19	家园物件	SceneObj_Homeworld_Standard_Cooking02							Default_Item			0	
77215055	火堆	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Common_Thing_Prop_Bonfire_01				5001	19	家园物件	SceneObj_Homeworld_Exterior_Common_Thing_Prop_Bonfire_01							Default_Item			0	
77215056	戏曲琴乐器组合	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Ly_Thing_Prop_OperaJean_01				5001	19	家园物件	SceneObj_Homeworld_Exterior_Ly_Thing_Prop_OperaJean_01				1			Default_Item			0	
77215057	戏曲锣组合	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Ly_Thing_Prop_OperaGong_01				5001	19	家园物件	SceneObj_Homeworld_Exterior_Ly_Thing_Prop_OperaGong_01				1			Default_Item			0	
77215058	璃月风格雕花地板	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Ly_Thing_Plot_LinesFloor_01				5001	19	家园物件								Default_Item			0	
77215059	推人大传音花	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Ly_Thing_Prop_Soundflower_01				5001	19	家园物件	SceneObj_Homeworld_Exterior_Ly_Thing_Prop_Soundflower_01							Default_Item			0	
77215050	容彩祭 插花花盆01	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_General_Common_Thing_Prop_Irodori_Miniascape_01				5001	63	家园物件	SceneObj_Homeworld_General_Common_Thing_Prop_Irodori_Miniascape_01				1			Default_Item			0	
77215051	容彩祭 插花花盆02	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_General_Common_Thing_Prop_Irodori_Miniascape_02				5001	63	家园物件	SceneObj_Homeworld_General_Common_Thing_Prop_Irodori_Miniascape_01				1			Default_Item			0	
77215052	容彩祭 插花花盆03	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_General_Common_Thing_Prop_Irodori_Miniascape_03				5001	63	家园物件	SceneObj_Homeworld_General_Common_Thing_Prop_Irodori_Miniascape_01				1			Default_Item			0	
77215053	容彩祭 插花花盆04	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_General_Common_Thing_Prop_Irodori_Miniascape_04				5001	63	家园物件	SceneObj_Homeworld_General_Common_Thing_Prop_Irodori_Miniascape_01				1			Default_Item			0	
77216001	家园路面01	ART/Others/Homeworld/SceneObject/Floor/SceneObj_Homeworld_Exterior_Common_Floor_Road_01				5001	19	家园物件								Default_Item			0	
77216002	家园路面02	ART/Others/Homeworld/SceneObject/Floor/SceneObj_Homeworld_Exterior_Common_Floor_Road_02				5001	19	家园物件								Default_Item			0	
77216003	家园路面03	ART/Others/Homeworld/SceneObject/Floor/SceneObj_Homeworld_Exterior_Common_Floor_Road_03				5001	19	家园物件								Default_Item			0	
77303001	小猪	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Boar_01				5001	19	家园物件								Default_Item			0	
77303002	家园蓝宝石猫	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Cat_01_01				5001	19	家园物件								Default_Item			0	
77303003	呆鹤	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Crane_01				5001	19	家园物件								Default_Item			0	
77303004	家园北地犬	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_DogPrick_01_01				5001	19	家园物件								Default_Item			0	
77303005	家园翠目猫	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Cat_01_02				5001	19	家园物件								Default_Item			0	
77303006	家园北地猫	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Cat_01_04				5001	19	家园物件								Default_Item			0	
77303007	家园虎纹猫	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Cat_01_05				5001	19	家园物件								Default_Item			0	
77303008	家园警长猫	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Cat_01_06				5001	19	家园物件								Default_Item			0	
77303009	家园巡林犬	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_DogPrick_01_02				5001	19	家园物件								Default_Item			0	
77303010	家园柴犬	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_DogPrick_01_03				5001	19	家园物件								Default_Item			0	
77303011	家园黑背猎犬	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_DogPrick_01_04				5001	19	家园物件								Default_Item			0	
77303012	家园雪猪	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Boar_02				5001	19	家园物件								Default_Item				
77303013	家园黄金蟹	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Crab_01_01				5001	19	家园物件								Default_Item				
77303014	家园太阳蟹	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Crab_01_02				5001	19	家园物件								Default_Item				
77303015	家园海蓝蟹	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Crab_01_03				5001	19	家园物件								Default_Item				
77303016	家园将军蟹	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Crab_01_04				5001	19	家园物件								Default_Item				
77303017	家园薄红蟹	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Crab_01_05				5001	19	家园物件								Default_Item				
77303018	家园雪狐	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Fox_01_01				5001	19	家园物件								Default_Item				
77303019	家园红狐	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Fox_01_02				5001	19	家园物件								Default_Item				
77303020	家园松鼠	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Squirrel_01				5001	19	家园物件								Default_Item				
77303021	家园蓝宝石	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Cat_01_01				5001	19	家园物件								Default_Item				
77303022	家园灰雪猫	ART/Others/Homeworld/SceneObject/Animal/SceneObj_Homeworld_AnimalObj_Cat_01_03				5001	19	家园物件								Default_Item				
